voltage,current,power,kwh
228.91022946739471,4.0477122583041485,926.562741866389,0.03757726675347022
229.30548799785416,6.234607383233202,1429.6296884873138,0.05837654561323198
232.00707521470585,6.017418725996538,1396.0837189606582,0.057394552890604834
228.94539091878366,4.515599267961815,1033.8256396360912,0.042788894529382664
229.85191225610663,6.189679078290107,1422.7095723965965,0.05927956551652486
227.6748087918556,4.501724077974992,1024.9291686866488,0.04299008457546777
228.37994586617532,5.074524493912363,1158.9196292162862,0.04893216212246542
232.83893949870415,5.415627204072347,1260.9688949165375,0.053591178033952844
231.052833449731,4.8238219207896265,1114.557722855367,0.04767830258881293
229.55499659489521,7.217309977509661,1656.7695673115336,0.07133313414813548
229.11294229304704,5.363080474631436,1228.7511472971994,0.05324588304954531
230.66429092142363,6.517974987089433,1503.4640786405594,0.06556773898515773
229.26618686659546,4.061935941546708,931.264564614788,0.040872167002537915
226.3741876886242,4.771427548448781,1080.1280353952163,0.047705654896622054
230.6988512176567,5.2173895933693055,1203.6457855452559,0.053495368246455816
230.73501595389695,5.79900549624165,1338.0336256920532,0.059839837149005703
228.66515571938987,4.57903950025242,1047.0667803704569,0.04711800511667055
229.93769195387185,6.63143703600541,1524.817326396509,0.06904034005628638
231.94532063769282,7.357804982726297,1706.6084359080646,0.07774549541358962
234.05608737697887,4.980948423379259,1165.821299402681,0.05343347622262288
228.76344555812625,5.671297404107636,1297.38553494852,0.05982388855595953
229.22230499385654,5.267383485792022,1207.4017838998222,0.05601002719757509
231.36571251958893,5.0002961942832,1156.8970917993213,0.053988530950634994
232.35021113513298,4.721975796840012,1097.1520733707646,0.05150519455546088
227.89983458287645,5.801581490339391,1322.1794619674251,0.06243625237068397
230.74103763070252,5.68164631924881,1310.9889671541323,0.06227197593982129
228.07518592414937,7.4219548448794495,1692.7637311665217,0.08087648937795604
229.42534732122792,4.8575814206749355,1114.4523045794908,0.05355562463673663
228.7745771525931,5.41502169040437,1238.8192974943797,0.059876266045561684
229.2048925234439,5.197273000327659,1191.2403994550978,0.05790751941795614
231.67658655278188,6.516872186361255,1509.80670313694,0.07381277215336152
227.8496330731101,5.673450694859243,1292.69365908206,0.06355743823820129
232.4152018151402,5.97384255397362,1388.4118227936515,0.06864925123813055
226.57681287725612,4.539347202042621,1028.5108215821072,0.05113984362866588
231.05881006016577,4.897210897418967,1131.543722571303,0.05657718612856515
229.8101789352784,6.733982001379974,1547.5376086840758,0.07780675199217159
230.20499950029887,3.299130726105238,759.4763871544769,0.03839575068392078
227.26441023173206,5.744666787760816,1305.5583094982806,0.06636588073282926
228.16050690589842,5.8992027187049185,1345.9650826403683,0.06879377089050773
230.73956737514297,5.663652189559853,1306.8286559823216,0.06715647259909152
231.7013908371707,5.252319829986262,1216.9698097294688,0.06287677350268922
226.88065751427783,4.428020735266178,1004.6322559040464,0.052185064403904635
229.1124827186667,6.345010887951591,1453.721197415561,0.07591655142059041
225.578963406439,4.950532704096465,1116.7360356997558,0.05862864187423718
227.31182781001837,6.807089831900982,1547.332031756403,0.08166474612047682
231.4268513607816,5.989320441376457,1386.0895715385202,0.07353975226773815
231.73419940493403,4.706259412458495,1090.6012571380045,0.05816540038069357
231.28737218257524,4.477440254433864,1035.5753905524894,0.05551834732684179
231.83464185563525,5.006795252271437,1160.7485841548435,0.06255145147945546
230.35142370484664,5.8183330355772105,1340.2612983341526,0.07259748699309994
228.13553187938228,4.987540352283143,1137.8351710379966,0.06194880375651314
228.80150511207992,4.926326950200385,1127.1510208800503,0.061680208642602756
233.05149885674453,4.930511559165678,1149.0631089940657,0.06319847099467361
230.12322734234655,5.611561438595548,1291.3506286794686,0.0713829930853373
233.18670032697645,1.438753505491143,335.49818252935,0.01863878791829722
231.14038374166805,2.7588576845056734,637.6834238852911,0.03560399116692875
230.40793886079916,4.778446795100886,1100.9920770151866,0.06177788876585214
232.39012748359303,4.847068686566219,1126.4109099928555,0.06351705964681935
232.5281258356541,5.716189806305247,1329.1749025810298,0.07531991114625836
231.28182143805674,4.66038703975186,1077.8628031601233,0.0613782985132848
227.01576933485674,6.309864127460708,1432.4386592939072,0.08196732328181802
231.00103388717017,5.392963240890299,1245.780084361163,0.07163235485076688
228.89389445197347,4.652110999064412,1064.8398039987144,0.06152407756437016
229.335198933194,7.774664998067753,1783.0043439708086,0.10351330774719417
227.3963604995111,4.666133417907741,1061.0617568373646,0.06189526914884627
227.26784137639513,5.6304620181265115,1279.6229488113936,0.07500012283311223
225.9266639648003,4.782333082883848,1080.4565593844466,0.06362688627486185
230.2261243517621,4.851307801464735,1116.8977931686936,0.06608311942914771
226.57400666005353,5.341407545923571,1210.2241088841472,0.07194109980589097
227.26425881300167,4.562926198462217,1036.990040511943,0.0619313496416855
227.78662533852312,5.542250416137115,1262.450519072899,0.07574703114437394
228.99142634943343,4.563952633037067,1045.1060232304103,0.06299666862249974
230.87141938910236,3.682252531842025,850.1268685754842,0.05147990481929321
229.1144776177609,4.682539527090155,1072.837597673778,0.06526428719182151
229.7066015870298,4.741188344844669,1089.0822621783036,0.06655502713311855
228.68889861798525,4.157906444640975,950.8670453815674,0.05837267139703511
231.01617199086124,5.2786268512823264,1219.4481685514163,0.07519930372733734
230.5952346902833,4.483203152825332,1033.8052831899756,0.0640384939309346
231.2846930319174,4.453106905971317,1029.9354637858876,0.064084873302233
233.89036254891332,4.341806665342548,1015.506735074257,0.06346917094214106
229.77976420023023,3.7116391370315895,852.8595657034647,0.053540628291384174
232.7428957324267,3.2376785351232216,753.5466777152999,0.04751530440038142
233.3199063074483,4.796962907219648,1119.226936072793,0.07088437261794357
232.31106101477633,5.009911324073913,1163.8578152855537,0.07403428880566437
227.2606700166199,5.494454485600965,1248.673407773498,0.07977635660775126
228.45071133363098,3.29061026916216,751.7422567118464,0.0482367948056768
233.58568718097692,4.569599504457011,1067.3930403904424,0.06878755149182851
226.94094251963546,6.955079547252943,1578.3923077526224,0.10215705769621139
231.7155438826699,5.794283286382753,1342.6255031144435,0.08727065770243884
229.38159051377227,6.210314114269971,1424.5317291213748,0.09299026565097863
229.08714000030915,4.513649936958246,1034.0191550203403,0.06778570016244453
227.02856689284937,4.7134959869312105,1070.0982389681894,0.0704481340654058
230.21457180360957,4.674383672581926,1076.111235629232,0.07114290946659922
230.4173322433187,6.75570165745546,1556.6307533426536,0.10334298612469282
228.17227258525574,5.496391686124507,1254.1241820417342,0.08360827880278228
231.0688085620194,4.727836852289522,1092.455628534148,0.07313383513242491
233.53808172644472,4.137594572127753,966.2858993364653,0.06495588545539573
228.8417618271417,3.7490387735713675,857.9366381023383,0.05791072307190784
227.152025841787,6.5317228918305,1483.6940871164736,0.10056148812678323
229.71887955012647,4.013259216079666,921.9214104620397,0.06274187376755547
228.00072150979273,5.09554318383622,1161.7875223989645,0.0793888140305959
231.85699988054176,5.043086675775386,1169.2749467828153,0.08022525329315426
229.58496253524214,4.97453086311517,1142.0774818387022,0.07867644874888838
233.33563414123583,7.042271863964946,1643.2129711732437,0.11365556383948269
226.13616614422315,4.33077518224273,979.3448961449203,0.06801006223228613
227.9146556304025,3.408000700301856,776.733305997468,0.0541555721681568
228.28663659985997,4.418812745614739,1008.7558994609814,0.0706129129622687
227.40291488970448,6.284773600322939,1429.175836135299,0.10043930181728629
227.37306414648995,4.787000876438437,1088.4350573477404,0.07679514015731279
231.1200181000095,5.481740189908535,1266.9398919112102,0.08974157567704406
227.54421628670013,4.320355104277156,983.0718162829901,0.06990732915790152
231.82159178065788,4.899262539347817,1135.754840422959,0.08108027610797235
232.18604229855694,4.815794663351719,1118.160303406147,0.0801348217441072
225.47254124157968,5.691226732688618,1283.215354201315,0.09232021576059461
224.2093140732245,5.533420051257546,1240.6443141714813,0.0896020893568292
231.45700748410906,3.68008906613567,851.7824025227517,0.0617542241828995
231.1527269015294,5.776500835514181,1335.253920078066,0.09717681307234813
227.27003849970242,4.388867558525201,997.4580989961173,0.07286985556554967
231.92126971616514,4.448895835214233,1031.793570937844,0.07566486186877522
227.83912559664589,4.317788713648749,983.7612050287975,0.07241575537017537
229.01057658033795,4.6222627373747045,1058.5470545919923,0.07821486570040831
229.5114355610385,4.374571637290078,1004.0142164390484,0.07446438771922943
232.90059961714792,4.183422900416218,974.3217019590453,0.0725328378125067
230.0738266114951,5.378452803963707,1237.4412178572557,0.09246435766766714
229.25744948317762,5.152406043682369,1181.2274682763298,0.08859206012072472
227.61879028115894,5.723555301847016,1302.7887339137312,0.09807104080295032
231.10588640049153,5.0837760300549535,1174.890565687422,0.0887695094074941
226.128881869056,4.229696969657985,956.4566463936945,0.07253129568485517
229.89681617223948,5.096965496474074,1171.7761397791476,0.08918518397207957
232.38397769489202,5.1456835432235035,1195.7744097334237,0.09134387852130321
234.09999134767736,6.319984163856608,1479.50823807629,0.11342896491918221
228.6816979839483,5.674339184159543,1297.6175195704564,0.09984445914472678
228.7274819742055,5.241466234454845,1198.8673736596772,0.09257920274371953
226.6769296702706,4.2465586279319165,962.5968714444039,0.0746012575369413
227.92093243077343,5.025753235461722,1145.4743635934121,0.08909245050170983
227.86692183956876,4.395740225393936,1001.6437943668884,0.07818386283808212
227.1443003759824,4.587969239808298,1042.1310631227836,0.08163359994461805
226.16215724086473,3.832097634580065,866.6754677942424,0.06813032149604739
229.7756518565608,3.951908435662441,908.052336881779,0.07163523990956255
229.3244766859204,5.111661615312121,1172.2291249269585,0.09280147239005088
233.16343033013771,5.377702389805534,1253.8835365016378,0.0996140809554079
232.8151596532214,6.017146279285981,1400.8828716687528,0.11168149560248114
229.07843109266244,3.574129783789428,818.756043392039,0.06550048347136313
230.85043918277864,5.684637120330745,1312.3009758230785,0.10534860611468604
233.57944775862111,6.2154318040730905,1451.7971283767627,0.11695032423035033
227.65717506393048,5.18843827888816,1181.18520156524,0.09547913712652356
231.25031197122303,4.1605439999711,962.127097963317,0.07803919794591349
232.62789231333255,4.6420204850189855,1079.8634415052802,0.0878888856558464
230.80464990445822,5.267802842111769,1215.8333907393169,0.09929306024371087
229.43796689638285,5.344184340808833,1226.1587898746645,0.10047690083695168
232.3022379071413,5.153170180019545,1197.0929651348865,0.09842764379997956
229.34817266966255,4.48734845280049,1029.16516778183,0.08490612634200097
230.72531083212942,6.448445103309499,1487.819500845007,0.12315839201439226
231.4106174482322,4.714662950067252,1091.0230643353666,0.0906155267322985
230.03677897555133,2.687850641406403,618.3045039164987,0.05152537532637489
229.44092982444752,5.380050021293876,1234.4036793877056,0.10320986319324982
229.87035151191543,5.158724601511813,1185.8378375026864,0.09947861859050314
228.81570251532509,5.171132318698406,1183.2362743026779,0.09958905308714205
229.94064993892374,5.236936134727566,1204.1844985078917,0.10168669098511086
231.6058646035198,5.940693673823887,1375.8994946706416,0.11656926274292936
231.7771217745543,3.887817201979218,901.1070810603442,0.07659410189012926
231.9385376871063,4.532050402595674,1051.1571431023021,0.08964034525900187
229.8542997156906,4.131288400333421,949.5944021821941,0.08124307663114327
233.34789057611852,4.621267571623664,1078.3630396262038,0.0925594942345825
232.20401574304591,6.399620974981952,1486.017689624236,0.12796263438430922
230.9081918855371,5.069198283012286,1170.519409839636,0.1011198712389241
226.05956564408055,5.101431292097461,1153.2273420546726,0.0999463696447383
230.24619138721218,4.277984422239781,984.9896200345329,0.08563937529744689
228.6577600331253,5.054005544003674,1155.637586886877,0.10079727841179982
227.97917911296562,3.536872738876795,806.3333436361581,0.07055416756816384
229.83743871530243,4.372415363009065,1004.9447480334427,0.08821181677182442
231.51912305114905,4.562308388722406,1056.2616372459122,0.09300970527970949
230.0806155787467,3.7849428989533616,870.8419921215955,0.07692437597074094
231.5721415347312,4.543476335257168,1052.1425449678748,0.09323151995687556
233.69115806486852,5.227688600453322,1221.6646030424486,0.10859240915932876
228.4780617610343,5.354545323471541,1223.3961371183882,0.10908615555972295
231.58846215660574,4.672706073011867,1082.1448135586504,0.09679184165719039
229.24001276819203,5.9344223657029715,1360.4070588855936,0.12205874445001298
229.7860840638483,4.682425613537767,1075.9562456551057,0.09683606210895951
230.13526597886073,5.995542635181588,1379.7857990351142,0.12456399574622558
230.52790969389662,3.9426058076758825,908.8806755905382,0.08230419451180984
225.43397935947846,4.06235722821791,915.7933555369044,0.08318456312793548
230.3436042681981,4.5022576920371264,1037.0662641280508,0.09448825962055575
227.60771822894196,4.504461509629998,1025.250206056979,0.0936964771646517
231.47979488673877,4.683397443381169,1084.11187956695,0.09937692229363708
233.3463311806795,6.360493181068403,1484.1977483020412,0.13646373741332657
229.9753515671358,6.215419893273211,1429.3933750928763,0.1318218334807875
228.37248806266862,6.440982402398766,1470.943176803671,0.13606224385433957
228.51803798023127,6.632334292074178,1515.6080196537973,0.14061474404565785
232.19869111353543,6.191848946409278,1437.7392209289578,0.1337896219475558
229.71413609226073,6.9469834297229545,1595.820297006059,0.14894322772056554
228.8212937059909,5.031238497372066,1151.2545019120619,0.10777021309565692
232.15315735511558,6.3476942681265545,1473.6372662705492,0.13835816555540156
232.30558405925854,4.625182913668111,1074.4558181405737,0.10117792287490401
229.16251382826232,3.1404203053666038,719.6666116551302,0.06796851332298451
232.15984601251864,4.9876916457806075,1157.9417244423514,0.10968281334301161
231.68632101991085,6.433443643712658,1490.540889300716,0.14160138448356802
229.39643629718094,3.604644319426365,826.8925609952853,0.07878448567260635
230.97371200001095,4.532206793348539,1046.8206266113787,0.10002952654286508
228.473232716866,4.191590067022052,957.6661328364331,0.09177633773015818
229.0050424927069,6.345769280931755,1453.2131638286908,0.1396699318568686
230.8896731880318,5.758583281577247,1329.5974119094342,0.1281584172034927
226.89053020383838,4.424910991470536,1003.970400959542,0.09705047209275573
229.50704956407904,4.969379784075017,1140.5076924064374,0.11056588462495741
233.38541078241815,5.460464734003203,1274.3928050082452,0.12389930048691272
227.69263873829308,6.012848130675321,1369.0812572060768,0.1334854225775925
227.79261151864748,5.219189055388502,1188.8927049364897,0.11624728670490123
229.0998158323487,5.9720479504877755,1368.1950855987047,0.1341591292267619
230.3072304057085,5.5121648038855575,1269.4914095227082,0.12483332193639962
231.5754922947678,4.197405842453932,972.016324327204,0.09585160976004373
231.8825877428483,5.4195745179323405,1256.7049636833508,0.12427415751979802
229.6846169007557,5.40841607563182,1242.2299743713832,0.12318780579182884
230.31479371724194,5.363937204162404,1235.3940906889036,0.12285307901850764
228.4954953697695,6.434252721038354,1470.197762827946,0.14661138801534238
233.35996221012064,5.2634647191095745,1228.2819279457135,0.12282819279457136
231.49673153953654,3.974586484225201,920.1037803193518,0.09226596241535721
231.0430183084251,6.1627148871756985,1423.8522485073388,0.1431762538776824
232.39826245253028,2.173798113136425,505.1869044154939,0.05093967952856231
225.60863809573712,6.734617005903757,1519.3877707983374,0.15362698571405412
231.3484344397257,4.868916842676168,1126.4162889703439,0.11420609596504876
228.78094785128644,4.902507364794182,1121.6002817655256,0.11402936197949509
227.1639679725054,6.482119094926505,1472.50389447385,0.1501135914644175
230.56162715367205,5.355554041450119,1234.7852541061638,0.12622249264196342
228.0696410623739,5.7169407495356195,1303.8606247214475,0.13364571403394837
227.60444841445246,5.158659326722296,1174.133810616699,0.1206748638689385
230.7617191912126,3.1919242986307976,736.5739386802484,0.0759080364584367
233.24491150466466,7.106373717519089,1657.5255088618146,0.17127763591572084
230.86228825268321,4.052059188921,935.4676564896135,0.09692484329739606
229.93038457614347,4.78144374134149,1099.399198275843,0.11421536115421259
230.38160219021032,6.261364619759308,1442.5032129972465,0.15026075135387984
226.0292002261392,4.798994226193545,1084.7128268363867,0.1132922285806893
231.74743982226138,6.354717848739582,1472.6895922382266,0.15422332674272538
228.36205165702427,4.69799158472446,1072.8429969551125,0.11264851468028682
226.88221148265816,5.491459581108987,1245.9144940296385,0.13116710923256472
229.6557328478536,6.499745973298552,1492.7039248227645,0.15756319206462513
229.6549957297719,4.963386011813095,1139.866393348146,0.12063585996267877
229.47967502816394,5.984728389398654,1373.3735259310301,0.145730190807126
229.07431871257802,4.85704463653197,1112.6241910701422,0.11837085143885125
234.17635506025786,6.966207626768325,1631.3211106295755,0.1740075851338214
228.26842773639356,5.626283648367232,1284.3029224117681,0.13734906253570298
228.67001593086113,5.381258974352041,1230.5325753931706,0.13194043725048996
230.3078808057324,3.326961801034356,766.2255219178453,0.08236924360616837
229.9616393270003,3.2325792827705637,743.3692311204177,0.0801186837985339
228.64673306150542,5.4859166668891195,1254.33692373186,0.13553807314769264
232.2722239902579,6.016221510169075,1397.401150184999,0.1513851246033749
232.71562655051892,5.7347141666075565,1334.5576003702145,0.14494778381798717
229.87619963832358,4.35638572343602,1001.4293942621213,0.10904453404187542
229.77232424179223,7.326713540821306,1683.4759993283228,0.18377946326000857
229.14476728860868,5.0271007742468585,1151.933837051181,0.12607275883282368
230.89602216149086,4.327386962162143,999.1764359167366,0.10963185894086416
231.79296683516128,4.284900194720745,993.2097287268817,0.10925307015995699
227.94176746424935,6.369766560731179,1451.9358481877377,0.16011625881403665
231.87302132320187,5.622615552876351,1303.7328559842645,0.14413491018937147
230.3432320656039,4.656991594865624,1072.7064956636993,0.11889163660272668
229.70006676323035,4.766086194567353,1094.7703170914315,0.12164114634349239
228.7216587569106,3.6590059065030482,836.8939003367105,0.09322068167639469
230.18252413738932,5.61406872790603,1292.2605104701925,0.1443024236691715
227.12090134692477,5.482731311691302,1245.2428773543356,0.13939802210383256
229.6672328662918,3.6976424527423575,849.2273102502654,0.09530217592808535
230.03665684457005,3.6109897981150265,830.6600210582296,0.09344925236905084
233.57839767581092,6.3567523834770645,1484.8000361544646,0.16745244852186464
231.65058429695458,4.3785037339124955,1014.2829483072269,0.11467032221140037
232.13793495169696,4.664150308588804,1082.726220940125,0.12270897170654749
229.80750043791494,3.900846618526746,896.4438109953242,0.10184597741585766
229.73090918772357,6.07741585836831,1396.1702706548413,0.15900828082457916
230.8583926532447,4.01199000053469,926.2015628643287,0.10574134509367754
227.12660818870287,5.174957033220169,1175.3704384775695,0.1345146168479885
227.33174173911044,6.780856067466152,1541.5038202992953,0.17684474382878027
